label,Beacon_1,Beacon_2,Beacon_3,Beacon_4,Beacon_5,Beacon_7
610R,0.525423729,0.559322034,0.525423729,0.627118644,0.830508475,0.677966102
610R,0.525423729,0.474576271,0.406779661,0.542372881,0.898305085,0.728813559
610R,0.457627119,0.474576271,0.542372881,0.542372881,0.898305085,0.813559322
610R,0.491525424,0.474576271,0.491525424,0.542372881,0.898305085,0.813559322
610R,0.338983051,0.355932203,0.440677966,0.644067797,0.915254237,0.762711864
610R,0.423728814,0.355932203,0.508474576,0.677966102,0.915254237,0.86440678
610R,0.474576271,0.372881356,0.525423729,0.677966102,0.93220339,0.779661017
610R,0.474576271,0.237288136,0.525423729,0.610169492,0.915254237,0.745762712
610R,0.474576271,0.508474576,0.576271186,0.711864407,1,0.86440678
610R,0.355932203,0.355932203,0.457627119,0.711864407,0.898305085,0.762711864
610R,0.389830508,0.491525424,0.440677966,0.711864407,1,0.86440678
610R,0.423728814,0.152542373,0.440677966,0.711864407,0.949152542,0.728813559
610R,0.322033898,0.406779661,0.457627119,,0.881355932,0.762711864
610R,0.338983051,0.406779661,0.457627119,0.644067797,0.93220339,0.830508475
610R,0.389830508,0.355932203,0.593220339,0.559322034,0.949152542,0.762711864
610R,0.406779661,0.508474576,0.457627119,0.677966102,0.949152542,0.830508475
610R,0.440677966,0.508474576,0.610169492,0.677966102,0.949152542,0.830508475
610R,0.355932203,0.389830508,0.610169492,0.627118644,0.949152542,0.728813559
610R,0.355932203,0.389830508,0.525423729,0.711864407,0.949152542,0.847457627
610R,0.440677966,0.406779661,0.576271186,0.644067797,0.915254237,0.728813559
610R,0.406779661,0.542372881,0.576271186,0.661016949,0.966101695,0.779661017
610R,0.508474576,0.389830508,0.542372881,0.559322034,0.966101695,0.728813559
610R,0.508474576,0.305084746,0.474576271,0.677966102,0.915254237,0.728813559
610R,0.474576271,0,0.525423729,0.508474576,0.915254237,0.711864407
611,0.288135593,0.508474576,0.542372881,0.610169492,0.830508475,0.779661017
611,0.271186441,0.440677966,0.491525424,0.542372881,0.728813559,0.525423729
611,0.474576271,0.457627119,0.491525424,0.525423729,0.796610169,0.677966102
611,0.355932203,0.457627119,0.491525424,0.525423729,0.694915254,0.677966102
611,0.423728814,0.389830508,0.508474576,0.610169492,0.694915254,0.677966102
611,0.372881356,0.389830508,0.508474576,0.542372881,0.745762712,0.796610169
611,0.372881356,0.338983051,0.457627119,0.542372881,0.728813559,0.762711864
611,0.220338983,0.338983051,0.542372881,0.542372881,0.728813559,0.762711864
611,0.271186441,0.305084746,0.542372881,0.474576271,0.677966102,0.745762712
611,0.271186441,0.389830508,0.474576271,0.644067797,0.796610169,0.830508475
611,0.423728814,0.338983051,0.559322034,0.610169492,0.779661017,0.796610169
611,0.372881356,0.491525424,0.440677966,0.576271186,0.779661017,0.796610169
611,0.457627119,0.423728814,0.440677966,0.593220339,0.796610169,0.711864407
611,0.322033898,0.322033898,0.440677966,0.491525424,0.728813559,0.711864407
611,0.440677966,0.322033898,0.491525424,0.542372881,0.813559322,0.644067797
611,0.423728814,0.06779661,0.338983051,0.559322034,0.762711864,0.677966102
611,0.457627119,0.186440678,0.338983051,0.457627119,0.677966102,0.593220339
611,0.406779661,0.305084746,0.338983051,0.559322034,0.728813559,0.661016949
611,0.389830508,0.322033898,0.423728814,0.508474576,0.694915254,0.593220339
611,0.474576271,0.322033898,0.474576271,0.576271186,0.711864407,0.593220339
611,0.440677966,0.305084746,0.440677966,0.474576271,0.711864407,0.576271186
611,0.457627119,0.508474576,0.406779661,0.559322034,0.779661017,0.627118644
611,0.389830508,0.372881356,0.508474576,0.576271186,0.745762712,0.644067797
611L,0.542372881,0.508474576,0.474576271,0.559322034,0.677966102,0.728813559
611L,0.542372881,0.474576271,0.474576271,0.610169492,0.728813559,0.508474576
611L,0.372881356,0.474576271,0.423728814,0.610169492,0.728813559,0.508474576
611L,0.406779661,0.423728814,0.423728814,0.610169492,0.694915254,0.525423729
611L,0.186440678,0.440677966,0.423728814,0.559322034,0.796610169,0.610169492
611L,0.152542373,0.440677966,0.305084746,0.559322034,0.779661017,0.677966102
611L,0.322033898,0.271186441,0.237288136,0.559322034,0.779661017,0.644067797
611L,0.440677966,0.491525424,0.203389831,0.406779661,0.745762712,0.644067797
611L,0.423728814,0.406779661,0.203389831,0.508474576,0.711864407,0.644067797
611L,0.338983051,0.406779661,0.423728814,0.508474576,0.779661017,0.644067797
611L,0.288135593,0.355932203,0.457627119,0.542372881,0.728813559,0.627118644
611L,0.389830508,0.457627119,0.457627119,0.406779661,0.779661017,0.661016949
611L,0.389830508,0.372881356,0.457627119,0.474576271,0.779661017,0.677966102
611L,0.389830508,0.355932203,0.508474576,0.474576271,0.694915254,0.627118644
611L,0.389830508,0.457627119,0.525423729,0.457627119,0.694915254,0.559322034
611L,0.440677966,0.457627119,0.389830508,0.457627119,0.694915254,0.559322034
611L,0.406779661,0.457627119,0.389830508,0.508474576,0.694915254,0.576271186
611L,0.406779661,0.305084746,0.389830508,0.508474576,,0.542372881
611L,0.237288136,0.305084746,0.389830508,0.508474576,0.694915254,0.491525424
611L,0.389830508,0.305084746,0.389830508,0.508474576,0.745762712,0.508474576
611L,0.372881356,0.305084746,0.440677966,,0.711864407,0.305084746
611L,0.355932203,0.610169492,0.440677966,0.491525424,0.796610169,0.254237288
611L,0.355932203,0.389830508,0.440677966,0.559322034,0.745762712,0.525423729
611L,0.355932203,0.389830508,0.355932203,0.542372881,0.745762712,0.627118644
611R,0.338983051,0.457627119,0.508474576,0.525423729,0.627118644,0.661016949
611R,0.338983051,0.457627119,0.440677966,0.525423729,0.627118644,0.728813559
611R,0.220338983,0.237288136,0.440677966,0.559322034,0.627118644,0.728813559
611R,0.220338983,0.372881356,0.508474576,0.474576271,0.644067797,0.525423729
611R,0.220338983,0.372881356,0.440677966,0.474576271,0.559322034,0.661016949
611R,0.305084746,0.305084746,0.406779661,0.508474576,0.559322034,0.661016949
611R,0.355932203,0.305084746,0.406779661,0.542372881,0.559322034,0.677966102
611R,0.288135593,0.305084746,0.406779661,0.542372881,0.525423729,0.644067797
611R,0.288135593,0.372881356,0.220338983,0.406779661,0.627118644,0.644067797
611R,0.355932203,0.372881356,0.288135593,0.576271186,0.423728814,0.644067797
611R,0.355932203,0.372881356,0.288135593,0.576271186,0.423728814,0.694915254
611R,0.355932203,0.372881356,0.406779661,0.576271186,0.423728814,0.694915254
611R,0.338983051,0.372881356,0.271186441,0.525423729,0.593220339,0.711864407
611R,0.288135593,0.389830508,0.322033898,0.474576271,0.491525424,0.694915254
611R,0.322033898,0.389830508,0.372881356,0.474576271,0.491525424,0.694915254
611R,0.322033898,0.271186441,0.372881356,0.389830508,0.457627119,0.694915254
611R,0.203389831,0.288135593,0.474576271,0.389830508,0.474576271,0.694915254
611R,0.305084746,0.237288136,0.474576271,0.457627119,0.474576271,0.745762712
611R,0.305084746,0.237288136,0.372881356,0.457627119,0.474576271,0.745762712
611R,0.237288136,0.355932203,0.338983051,0.440677966,0.576271186,0.745762712
611R,0.305084746,0.288135593,0.288135593,0.508474576,0.322033898,0.661016949
611R,0.305084746,0.389830508,0.406779661,0.440677966,0.322033898,0.711864407
611R,0.237288136,0.389830508,0.372881356,0.440677966,0.322033898,0.711864407
611R,0.288135593,0.338983051,0.372881356,0.474576271,0.322033898,0.677966102
611R,0.186440678,0.271186441,0.474576271,0.474576271,0.322033898,0.677966102
